Lieu_ID,Lieu,Lieu_Proche_ID,Lieu_Proche,Distance
ChIJ5bSFW4dt5kcRaAVkSeGKAGo,Berbère rock café,ChIJ14gZS3dy5kcRRlwZNvld_-4,Le Vingt-huit Restaurant Bar,0.7497
ChIJ14gZS3dy5kcRRlwZNvld_-4,Le Vingt-huit Restaurant Bar,ChIJ5bSFW4dt5kcRaAVkSeGKAGo,Berbère rock café,0.7497
ChIJv9eK8-Fv5kcR8CrcigSjIKI,Bar à Champagne,ChIJVZDyfeBv5kcR9jN7g8cuT5g,Au bon accueil,0.7498
ChIJVZDyfeBv5kcR9jN7g8cuT5g,Au bon accueil,ChIJv9eK8-Fv5kcR8CrcigSjIKI,Bar à Champagne,0.7498
ChIJd9WWx7hv5kcRRkr-jfzfFqw,Cours de théatre Paris - INFAMILY,ChIJ4a8fQk1x5kcRgahqCe2xl5s,Chorale Paris 15 |Les Voix Mouvementées,0.7499
ChIJ4a8fQk1x5kcRgahqCe2xl5s,Chorale Paris 15 |Les Voix Mouvementées,ChIJd9WWx7hv5kcRRkr-jfzfFqw,Cours de théatre Paris - INFAMILY,0.7499
ChIJhUOuV5ht5kcRhLIvbOwbqy0,Chéri-Chérie.,ChIJVVXFLJRt5kcR2Gs7o702Qj4,El Zókalo,0.75
ChIJH3MBC0du5kcRVxrtuygx7w4,Aji Dulce Restaurant Venezuelien,ChIJRdTtN1Rx5kcRBBebFL2MVUk,Le Barbiche - Le Cerf Volant,0.7501
ChIJRdTtN1Rx5kcRBBebFL2MVUk,Le Barbiche - Le Cerf Volant,ChIJH3MBC0du5kcRVxrtuygx7w4,Aji Dulce Restaurant Venezuelien,0.7501
ChIJk0-PIiNu5kcR9sZe1b0mK0o,Le Musée en Herbe,ChIJVccn-R1u5kcRF9FsB_tpRpk,BISTROT MARGUERITE,0.7502
ChIJuU7q9iNu5kcRCujrCnNpmTU,Le Café Plume,ChIJIyEnQt9x5kcRiIIAaemM1mo,Café Dauphine,0.7502
ChIJe63R0stv5kcRsgL2-wjLWEQ,Le Tournesol,ChIJ5WeY17lx5kcR3e0LR6qDXMM,Café Daguerre,0.7504
ChIJ5WeY17lx5kcR3e0LR6qDXMM,Café Daguerre,ChIJe63R0stv5kcRsgL2-wjLWEQ,Le Tournesol,0.7504
ChIJUVmZtfxx5kcRidVQT9I9Mgg,Sorza.,ChIJY2oZZf1x5kcRZTsJlVMjTOg,Au Bourguignon du Marais,0.7505
ChIJUSuGulhu5kcRGofQVCjKeQo,Café-Restaurant Point Bar,ChIJI1EQe1pu5kcR4i0a_f2Ro9k,Café de la Butte,0.7506
ChIJ45alMZdv5kcRQTV2IIU72JA,Bistrot Phebe - Chez La Vieille,ChIJeZBQrZdv5kcRknWxD0CuHbY,Hôtel Ampère,0.7507
ChIJeZBQrZdv5kcRknWxD0CuHbY,Hôtel Ampère,ChIJ45alMZdv5kcRQTV2IIU72JA,Bistrot Phebe - Chez La Vieille,0.7507
ChIJhVtS185x5kcRhx38ngBwoeU,Papeterie du Dôme Montparnasse Vavin Raspail,ChIJBVZwMs1x5kcRVGslZ_hq0Zs,Le Dream Café Montparnasse,0.7508
ChIJz9x3c05u5kcRnHN0urOnmEc,Hôtel Ibis Paris Montmartre 18ème,ChIJSUZmeE5u5kcRrhHceXGkfKY,Café de Luna,0.751
ChIJw3rjaOBv5kcRKrdfs_Z4xXo,Chez Pippo,ChIJVyLA6h9w5kcRT2fHtO5cvw8,Bassins du Champ de Mars,0.751
ChIJx2y4Qa5v5kcRSJRPBhR98Dk,Le Costaud des Batignolles,ChIJgUqHcolv5kcRIEko02-fxxM,Ernestine Café,0.751
ChIJSUZmeE5u5kcRrhHceXGkfKY,Café de Luna,ChIJz9x3c05u5kcRnHN0urOnmEc,Hôtel Ibis Paris Montmartre 18ème,0.751
ChIJBcw-n0ht5kcRxuyKxBVURNQ,BESAME MUCHO,ChIJB6j77fZt5kcRZP2QGdWKjmw,Le Musée du Fumeur,0.7511
ChIJU-88iq5x5kcR7s_8zq75TIc,Jardin de la Grande Mosquée de Paris,ChIJEURALfFx5kcR_AO7PQSzwdI,Société des Amis du Muséum national d'Histoire naturelle,0.7511
ChIJp8ypkghy5kcRB-RvBC7_Lp8,Pianovins,ChIJmf3SJAZy5kcR8wjURs2Pvt4,Les passagers de Beyrouth,0.7512
ChIJmf3SJAZy5kcR8wjURs2Pvt4,Les passagers de Beyrouth,ChIJp8ypkghy5kcRB-RvBC7_Lp8,Pianovins,0.7512
ChIJAc56Jah65kcRPUvIVLIaIjI,Comice,ChIJ-2k8-PNx5kcRBMkCb4uIqF8,Chez ma Poule,0.7512
ChIJkTwl3thx5kcRLe35-R7Uelk,Le Molière,ChIJNwu74dhx5kcRN88_tF5X-Z0,Bar du Marché,0.7514
ChIJN9c624dt5kcR1s1cpNyNECI,Théâtre de l'Echo,ChIJDXk7b4Rt5kcRIYzJLmKCrIU,Café Le Papillon,0.7515
ChIJ9dN398Bv5kcR--dokvnsVwQ,Le Saint Claude,ChIJB_mHc2lv5kcRZtHnLXO9qRE,1807,0.7517
ChIJB_mHc2lv5kcRZtHnLXO9qRE,1807,ChIJ9dN398Bv5kcR--dokvnsVwQ,Le Saint Claude,0.7517
ChIJf4sy-9hv5kcRuSiwaoiqPSc,Les Jardins d'Eiffel,ChIJXcQIvtlv5kcRF650lC2T1yA,Au Petit Tonneau,0.7517
ChIJc69U_Ldx5kcRr_PXO_gBXds,Institut Giacometti,ChIJndbsU7Zx5kcRT-RfPHpe1Zo,Au Bistrot d'à Côté Paris 14ème,0.7524
ChIJlerjPAFv5kcRLUwAmmR7W8g,Porte Saint-Denis,ChIJExdszQ9u5kcR28aO2qgCFso,Univers BD,0.7525
ChIJ174bVlpu5kcRWLK14elw4Js,L'Attrape-Cœurs BD et Jeunesse,ChIJo4i3Qk9u5kcRtqJ12gCIhLg,Hôtel Artemisia Montmartre Paris 9e,0.7527
ChIJew6jqdVx5kcR3mdbE04djCg,Fondation Dina Vierny,ChIJ2f5MDdVx5kcRoMiHsvgso4k,Bibliothèque de la SNHF,0.7529
ChIJ2f5MDdVx5kcRoMiHsvgso4k,Bibliothèque de la SNHF,ChIJew6jqdVx5kcR3mdbE04djCg,Fondation Dina Vierny,0.7529
ChIJbXmSDg5u5kcROInbc49B9_M,Hôtel du Marché,ChIJEQ784thv5kcRKvMcSQQq-Xo,Café Janine,0.753
ChIJ91gbXJNx5kcR6dJtlAUow3Q,Hôtel Aladin,ChIJ8TxWtY1x5kcRgzx1GYoxtAE,Le Fumaillon,0.7531
ChIJY8NMB7xx5kcR84uULULNDNo,Vertical Bar,ChIJ1X9iGDxw5kcRN9F8habN4aE,Le Valencay,0.7531
ChIJJ0HsuBtu5kcRQIbNE1JiZzk,Le Carlie,ChIJ9epvyRxu5kcRFQ4pCiQFui4,Terres de Café,0.7535
ChIJMxLlnsRv5kcRphzi48mVQIk,Hôtel Marignan Champs-Élysées,ChIJFy9dO9tv5kcRmBvSo5xSQ78,Restaurant - Bar Le 47,0.7536
ChIJFy9dO9tv5kcRmBvSo5xSQ78,Restaurant - Bar Le 47,ChIJMxLlnsRv5kcRphzi48mVQIk,Hôtel Marignan Champs-Élysées,0.7536
ChIJV99X88Zx5kcRNfD6mndV7Kg,Il Forno Di Napoli,ChIJIePag-tx5kcREVcnf5vU_IY,Hutong Paris,0.7536
ChIJ9--kuuBx5kcRojwQ1yEK2cY,Hôtel 4 étoiles Parc Saint-Séverin Paris 5ème - Esprit de France,ChIJQSKYkNBx5kcRzhNAu3ZMc34,Le 27 Madame,0.7536
ChIJIePag-tx5kcREVcnf5vU_IY,Hutong Paris,ChIJV99X88Zx5kcRNfD6mndV7Kg,Il Forno Di Napoli,0.7536
ChIJkTCyZjFu5kcRnJPL8F8MaFQ,Hôtel Indigo Paris,ChIJ3XZLF8tv5kcRNP5B_c91-5A,Hôtel Monsieur,0.7538
ChIJlVzztG5z5kcRg5BP1y6iY7U,Café Maya Angelou,ChIJ14gZS3dy5kcRRlwZNvld_-4,Le Vingt-huit Restaurant Bar,0.7539
ChIJSa5av_Bv5kcRuxLkfzhPre0,Le Petit Rétro,ChIJh6iPsZNv5kcRbwL5NqrZtqA,Bellefeuille,0.7544
ChIJnYnq0cdv5kcRQUbnSmsV3Lg,Cena Paris,ChIJMfkUJ8Jv5kcRcxLjpTUDV9E,Restaurant Monsieur Lancaster,0.7546
ChIJUefv2X9z5kcRlvq3DPty39o,Un livre et une tasse de thé,ChIJ2yf0bxBu5kcR539jzGvoDsc,Musée Technologique et Industriel,0.7546
ChIJw2b2svpx5kcRlD7TvTH_0zo,Moonkey Paris 14,ChIJBecyi0Zw5kcR_tvz4xAL8_4,Le Grand Pan,0.7546
ChIJk_5d-iZw5kcReyTI03HY8pE,Hôtel La Comtesse Tour Eiffel,ChIJY_lzUCdw5kcRnsOcoCxd640,Hôtel du Cadran by Collection Vesper,0.7548
ChIJgVQjWqZv5kcRjpT_z-RE7AU,Le Picoti Bar,ChIJW4HbvFlv5kcRKyI_TlsUk4I,Komorebi Café/Pâtisserie,0.7551
ChIJT-OO0D9u5kcRhmT2UbH94NQ,Ohr-Moshé,ChIJEWtoKgBv5kcRheTqTx0v1cI,.Dramä / Cocktail Bar Paris 10,0.7551
ChIJEWtoKgBv5kcRheTqTx0v1cI,.Dramä / Cocktail Bar Paris 10,ChIJT-OO0D9u5kcRhmT2UbH94NQ,Ohr-Moshé,0.7551
ChIJl1bTtpVv5kcRtbryqBCFWWw,Le Grenier du Rire Dîner Spectacle Paris,ChIJdWxZlZJv5kcRwaUmLUhfGA0,Restaurant Caïus,0.7553
ChIJdWxZlZJv5kcRwaUmLUhfGA0,Restaurant Caïus,ChIJl1bTtpVv5kcRtbryqBCFWWw,Le Grenier du Rire Dîner Spectacle Paris,0.7553
ChIJFeFrE91x5kcRylgN5wguDpU,Hôtel les Artistes,ChIJAQCQ0Mhx5kcRMvesaRcKEBU,Hôtel Le Royal,0.7554
ChIJFertqPxx5kcRLN6cSVU3ZeY,L'Escale,ChIJoxc4QBxu5kcRuDKTf8aygMs,Le Brise Miche,0.7556
ChIJif45HB9u5kcRunx6h93NDhA,L'Excuse Bar,ChIJOxeopxlu5kcRS0e0ez5f1lc,Café Étienne,0.7557
ChIJDbwZruFv5kcRUBy88uPDVzU,Vive Restaurant,ChIJydZREfJv5kcREgvNbADVD7M,Le Petit Nico-LatinoGourmand,0.7564
ChIJVSYy3CZw5kcRgGfNwyyALUU,La Terrasse du 7ᵉ,ChIJpzvbvyhw5kcR2NzVPOOZDB0,Le Vauban,0.7564
ChIJXymef8Ft5kcRL0UTla0UbgI,The French Bastards,ChIJcxayiLht5kcR_VV-VoJuYJY,Liquiderie BAR,0.7564
ChIJydZREfJv5kcREgvNbADVD7M,Le Petit Nico-LatinoGourmand,ChIJDbwZruFv5kcRUBy88uPDVzU,Vive Restaurant,0.7564
ChIJcxayiLht5kcR_VV-VoJuYJY,Liquiderie BAR,ChIJXymef8Ft5kcRL0UTla0UbgI,The French Bastards,0.7564
ChIJe_iCARhy5kcRLKRegs4xnO8,Petit Bain,ChIJGxty0CNy5kcRDZiQ05N7DaI,The Lions,0.7565
ChIJGxty0CNy5kcRDZiQ05N7DaI,The Lions,ChIJe_iCARhy5kcRLKRegs4xnO8,Petit Bain,0.7565
ChIJc6e_oXZu5kcR41DQrXJzKTA,Le Cristal-Bar,ChIJbcVv73Nu5kcRkr5ed9E3gpk,Le Landon Café,0.7567
ChIJbcVv73Nu5kcRkr5ed9E3gpk,Le Landon Café,ChIJc6e_oXZu5kcR41DQrXJzKTA,Le Cristal-Bar,0.7567
ChIJ5cJ9yMNz5kcRnuVD4w1xXnU,Galerie Vincent Tiercin,ChIJLSqTRCBy5kcRRoGchBVChwk,Studio Muller - Formation d'acteur Théâtre & Cinéma,0.7567
ChIJLSqTRCBy5kcRRoGchBVChwk,Studio Muller - Formation d'acteur Théâtre & Cinéma,ChIJ5cJ9yMNz5kcRnuVD4w1xXnU,Galerie Vincent Tiercin,0.7567
ChIJ_2YGXhxu5kcRoZe2IH_83zU,Théâtre Essaïon,ChIJG2NZJ-1v5kcREheRKt3kISM,Cafe Blanchet Paris,0.7571
ChIJxz9xPuRv5kcRphoZzH1pPaY,Le Bar Botaniste,ChIJCWAMPLRv5kcRMKka8xyKr0Y,Restaurant F,0.7571
ChIJAQHjkRJw5kcRmdcv4F2hPaQ,Hôtel de la Paix Paris,ChIJ10Rni21w5kcRjM5mBAp0Lo4,Café Victoria,0.7573
ChIJX6dEGt5x5kcRvN7WYlpudKU,Starbucks,ChIJR2FTId5x5kcRth4VFCUQL0U,Hôtel Royal Saint-Michel,0.7573
ChIJHRJqZjVx5kcRLBhNePuOg3s,Café Paulette bar / restaurant / privatisation,ChIJxQImFbZx5kcR9DXXcCjUexw,Théâtre Atelier du Verbe,0.7574
ChIJcdsPZgpy5kcRIwY4ZUA2RuM,Librairie À Livr'Ouvert,ChIJFes5nfdz5kcR-OiCGNVHzPc,Café Milou Bastille,0.7575
ChIJeUng0BFu5kcRgXZJCcswllU,Théâtre de la Renaissance,ChIJQ59MF1Vv5kcRKlVTAIyxIPI,Dalia,0.7576
ChIJK0tObuBv5kcR1tQWT9Oh5Ns,The American Library in Paris,ChIJqbP8q9lv5kcRx3GHxQkyS1o,Tome 7,0.7576
ChIJv0Y3erRv5kcR-dNbE0J3M8Q,"Cactus - Coffee, Lunch & Brunch - Paris 17",ChIJ74LXL4Zv5kcRQvOJUhhUiXM,Parenthèse(s),0.7576
ChIJewApsjtv5kcRhX25uxAbxiE,Dante Restaurant,ChIJWy1UMgBv5kcRALYWlz8-D3Y,La Musette,0.7576
ChIJ9xJoRyRu5kcR0KoJo1TUl8s,Café Brasserie Ragueneau,ChIJQ_QDrxhu5kcRJzNxLLEOSfU,Citadines Apart'hotel Les Halles Paris,0.7577
ChIJM75MJPhv5kcR4UMSfRGhlQU,Petit Victor Hugo (PVH),ChIJ70mPt1Vl5kcRTwF6NCOWUYs,Brach Paris,0.7578
ChIJl806WCJu5kcRj9u3cONSIhc,Le Nelson's - Louvre,ChIJw8kRaSFu5kcRFhLvX5DjiWY,Le Fumoir,0.7578
ChIJyVu83Ghy5kcRtLEVSernJIA,Grand Hôtel Doré Paris.,ChIJidPqDxJy5kcRX5HH0fEiqQg,Mon Colonel,0.7583
ChIJE_qtiw9w5kcRkhuOFnpPhXc,Hôtel Beaugrenelle Saint-Charles,ChIJLeO-hJJ75kcRtjvDPIDUCrg,Polo Auteuil Restaurant,0.7584
ChIJd0bF1M1t5kcRh_G6Uho2coA,Les Bancs Publics,ChIJhUVwal9t5kcR1rYUjO5nyKY,Soup'son,0.7584
ChIJDQ9odmty5kcRYsrUb7xaE5A,Les Caves de Reuilly,ChIJGV_2ZhVy5kcRtImDq4JlMTo,Le Midnight,0.7584
ChIJpQT9jbVx5kcRvJ3z0xtvH3A,Restaurant La Cantine du Troquet Daguerre,ChIJ7z9k4jJw5kcRWoLxdGuJxiM,L'Astrolabe,0.7585
ChIJ7z9k4jJw5kcRWoLxdGuJxiM,L'Astrolabe,ChIJpQT9jbVx5kcRvJ3z0xtvH3A,Restaurant La Cantine du Troquet Daguerre,0.7585
ChIJf3anFN1x5kcRi6SZuYGJ0h4,Grand Hôtel Saint Michel,ChIJ8x2CPeNx5kcRn1pEajtyQjk,Cafe Med,0.7585
ChIJ8x2CPeNx5kcRn1pEajtyQjk,Cafe Med,ChIJf3anFN1x5kcRi6SZuYGJ0h4,Grand Hôtel Saint Michel,0.7585
ChIJPaau1CJv5kcR7LzZs_aBvAs,Plan de l'Ancien Quartier du Temple,ChIJVVVBNwlu5kcRZS1X-hlInvE,Republique Hotel,0.7586
ChIJVVVBNwlu5kcRZS1X-hlInvE,Republique Hotel,ChIJPaau1CJv5kcR7LzZs_aBvAs,Plan de l'Ancien Quartier du Temple,0.7586
ChIJ4zqoizFu5kcRlP1cLrF_wVg,Bar Vendôme,ChIJx9uj0yRu5kcR7EyBEA0mcO0,Golden Tulip Hotel Washington Opera Hotel,0.7587
ChIJx9uj0yRu5kcR7EyBEA0mcO0,Golden Tulip Hotel Washington Opera Hotel,ChIJ4zqoizFu5kcRlP1cLrF_wVg,Bar Vendôme,0.7587
ChIJC1RWA8xv5kcRIeQD4PeiAtI,Bugsy’s,ChIJ4bE0wF5v5kcRj0Z9sOm_lFQ,La Pâte à Nouilles,0.7588
ChIJLzkwDG5v5kcR4iljevWUw_M,Brasserie Bellanger,ChIJm_zghENu5kcRzClzQdMrYWs,"Recyclivre - collecte, vente et rachat de livres d'occasion",0.7591
ChIJm_zghENu5kcRzClzQdMrYWs,"Recyclivre - collecte, vente et rachat de livres d'occasion",ChIJLzkwDG5v5kcR4iljevWUw_M,Brasserie Bellanger,0.7591
ChIJLfdD6u9z5kcRMx-pY_AjaS0,Le Mystère,ChIJqbvJSAFx5kcRlknCDGmAQtQ,Street Art 13,0.7595
ChIJfSX-33px5kcR7Q8LjJ76mls,Tuco Bar,ChIJkwpOWhdw5kcRhABXzd8kIDE,Librairie L'Ecailler,0.7595
ChIJtRaudDRu5kcRyV5QtrlHnwI,La Muse du Chai,ChIJI8Dfmztu5kcRIGR1uakHgBc,Au p'tit Gorgeon chez Marie,0.7596
ChIJmTjCTphx5kcR1D_EMIUzdZU,Garden Café Paris,ChIJd4Zef9Rx5kcR6mVX125Wpf4,Hôtel Pilgrim Paris - Quartier Latin,0.7597
ChIJ9QsrVDVw5kcRstUEaSMxQvU,ibis Paris Gare Montparnasse Catalogne,ChIJvW_a_ktw5kcR-H-c9tgHuGQ,L’Essentiel - Restaurant Paris 14,0.7597
ChIJvW_a_ktw5kcR-H-c9tgHuGQ,L’Essentiel - Restaurant Paris 14,ChIJ9QsrVDVw5kcRstUEaSMxQvU,ibis Paris Gare Montparnasse Catalogne,0.7597
ChIJd4Zef9Rx5kcR6mVX125Wpf4,Hôtel Pilgrim Paris - Quartier Latin,ChIJmTjCTphx5kcR1D_EMIUzdZU,Garden Café Paris,0.7597
ChIJrf5sxzRw5kcRphvCP6opVyM,Musée de la Libération de Paris - musée du Général Leclerc - musée Jean Moulin,ChIJ9QsrVDVw5kcRstUEaSMxQvU,ibis Paris Gare Montparnasse Catalogne,0.7598
ChIJRycUmZ5x5kcRkh7WOPmRLSM,ARTESANO specialty coffee roaster,ChIJDwZjvgNu5kcR92V2clFCGMk,Musée des Archives Nationales - Hôtel de Soubise,0.7599
ChIJoZiJdT9l5kcR7EwEFTcUzxw,Théâtre de Passy,ChIJO3m0ygBw5kcRH29nUygFn_Y,Le Belair,0.7599
ChIJ657aKjpu5kcRpxrKhhLcMb0,Le Gramont Paris,ChIJEdnEqMtv5kcRLHVsF_tIVbs,Hôtel Le Lavoisier,0.76
ChIJEdnEqMtv5kcRLHVsF_tIVbs,Hôtel Le Lavoisier,ChIJ657aKjpu5kcRpxrKhhLcMb0,Le Gramont Paris,0.76
ChIJX7l02dBv5kcRv2QC8Zx-J1s,B&B HOTEL Paris 17 Batignolles,ChIJN7K1zDJv5kcR9XnXH2B_n8U,Maison Dimanche,0.7601
ChIJN7K1zDJv5kcR9XnXH2B_n8U,Maison Dimanche,ChIJX7l02dBv5kcRv2QC8Zx-J1s,B&B HOTEL Paris 17 Batignolles,0.7601
ChIJ48GB1ktu5kcRTjNBbEM3Umw,La Grande Happy Comédie,ChIJFXrZuUdu5kcROSzeEhW3eXo,Square Alex Biscarre,0.7603
ChIJcRP5681x5kcRubZn1DNT7sU,Perlamatta,ChIJb-EB8a5x5kcROf6EhRMxSLo,CAFET'O CAFE SHOP,0.7604
ChIJJfG3oMdt5kcRdoqnaHhrNok,Le Danube Palace Café,ChIJDe39wL1t5kcRDJyjtAUOdyE,Yum's Paris - Restaurant,0.7604
ChIJK5zijfvq5UcRsDJR-boQBLk,La Truffière,ChIJO9_c1eRx5kcRHOOxQmeood4,Au Moulin à Vent,0.7604
ChIJb-EB8a5x5kcROf6EhRMxSLo,CAFET'O CAFE SHOP,ChIJcRP5681x5kcRubZn1DNT7sU,Perlamatta,0.7604
ChIJRZOl8ZBx5kcRNm0uTVilHgM,Le Diapason,ChIJ1Z1sDZ9x5kcRq_dTkKnP6vY,BOULINIER,0.7605
ChIJ1Z1sDZ9x5kcRq_dTkKnP6vY,BOULINIER,ChIJRZOl8ZBx5kcRNm0uTVilHgM,Le Diapason,0.7605
ChIJEYO48RJu5kcRomWCuf0sMcI,Au Faubourg,ChIJj_s4SxFu5kcRL6aXemtgYcY,L'Amour Vache,0.7606
ChIJm1_OVwBv5kcR6MoKZlc7eZQ,Le petit Palais,ChIJGwABUV5v5kcR6sukDbEnzgo,Le Mess,0.7608
ChIJq3Q7wWdy5kcRztgMEexeEFg,Porte Dorée,ChIJtzmYS2Zy5kcRxXa8k_5lwnk,Le Royal Daumesnil,0.7608
ChIJ35Tx56Jx5kcRnGp6_3I6xuk,Crible - coffee shop,ChIJe56t1ZJx5kcRBBd9t4UsEjU,Hôtel Henriette,0.7608
ChIJhwjaxvVt5kcR_eKPqxStWCE,Bar Des Boulets Café Bar,ChIJu8xwR3Zy5kcRXXNRBMRKMjo,Notre Table,0.7609
ChIJ7fV4qZFx5kcRUHp9ayb4ZkE,Chez Mamane,ChIJlZaoBI5x5kcRYSMPFTJAgtc,Station Krishna - Restaurant & Traiteur,0.7609
ChIJ0UfYJ-9t5kcRsBpL2IkG_rg,Les Têtes brûlées,ChIJ5S6AUyZt5kcRtfOw1cj-g5A,La Cantine Bretonne,0.7611
ChIJBajpzPFt5kcR_n4amMZrFbk,La Fine Mousse,ChIJJdqGt_xt5kcRwt-MJujFxjE,Pierre Sang on Gambey,0.7612
ChIJN7ZGn-xt5kcRb80FIrmAULI,Le jargon libre,ChIJ2S41k5Rt5kcRc7qdMHglRvE,Café de l'Ermitage,0.7615
ChIJ6a8l40ht5kcRIM6kLjZs_DA,CHEZ SOFINE RESTAURANT LIBANAIS,ChIJZegKR5Bt5kcR0ordhe_JIxI,Chantefable,0.7615
ChIJwWFQJl5v5kcR8NY07I4KMlw,La Kazdalerie - Paris 10,ChIJ9eWtfUNu5kcRy9RxnfNfLPo,Signature Montmartre,0.7615
ChIJt4LY5C1u5kcRZmZx4KyzhVM,InterContinental Paris - Le Grand,ChIJDVhUvjVu5kcR0WWuod1Lyo0,99 Café,0.7617
ChIJUVJetORt5kcRr38mFS4l9ao,Théâtre du Roi René,ChIJuRgK6QZu5kcR7YMns8zVhM4,Le Barbouille - le marais,0.7618
ChIJKZDKsExt5kcRh9cMMAyJMgY,Espace Monte-Cristo - Fondation Villa Datris Paris,ChIJvYuQh51z5kcRE-ojp-p_X_4,Trombone coffee shop,0.762
ChIJvYuQh51z5kcRE-ojp-p_X_4,Trombone coffee shop,ChIJKZDKsExt5kcRh9cMMAyJMgY,Espace Monte-Cristo - Fondation Villa Datris Paris,0.762
ChIJ7cC-IwBy5kcRW8Xn9xGZCJA,Bar Le Vanart,ChIJU9zsGkRv5kcRmVmEtYW4Clc,WHITE Coffee,0.7621
ChIJAzcGc8hv5kcRvUkU7XkqQeE,La Brigade - Opéra,ChIJ0ytH2ztu5kcRGv2N632Ev20,Hôtel Saint-Marc,0.7621
ChIJOYNm1DBu5kcRPq3vmAes0ws,Librairie-Boutique de l'Opéra de Paris,ChIJOYjFH0Zu5kcRqYBiY-_mOpo,Le Chaptal,0.7623
ChIJNe4xIBht5kcRvJvzPowm-V0,Café Studio,ChIJ4-d1suBt5kcRPlfb8bwyyEs,Villette-Bar,0.7624
ChIJb2fiUbNv5kcRDpXPiz4sw1A,Les Ouvreuses,ChIJ6RkxaUpu5kcR3j9zFkEWCLY,Hôtel de Genève,0.7627
ChIJ6RkxaUpu5kcR3j9zFkEWCLY,Hôtel de Genève,ChIJb2fiUbNv5kcRDpXPiz4sw1A,Les Ouvreuses,0.7627
ChIJM8RxEHty5kcR0htAUW1DVPk,Théâtre Elizabeth Czerczuk (T.E.C.),ChIJ9_cKy7Zz5kcRNYRZ7LWNJvM,Dandelion,0.7628
ChIJc0MKyKtx5kcRPcLXE44TqNU,Les Optimistes,ChIJCQfTZtxx5kcRCYc2AdYdLyM,Au Petit Suisse,0.7628
ChIJk3Htyrlx5kcR13sU4fYRZus,Square de l'Abbé-Migne,ChIJ1QHTcbhx5kcR74ly2Y-XHM0,Librairie Denfert,0.7628
ChIJtaMI7wJu5kcRb9S2bAPcyZI,Yono Bar,ChIJxd60e7xt5kcRZI8wYAsDJd0,Saka,0.763
ChIJpz4N58px5kcRXjBehASgS1Y,Bibliothèque Vandamme,ChIJw-zdZsZx5kcR4_tG5bXfk-Q,My Baar,0.7633
ChIJy-aaRjJu5kcRCWfYat89_1Q,L'Assaggio,ChIJ4aoWoD1u5kcR0nv_NxiNdls,Le Macareux,0.7634
ChIJ6wL0dfxx5kcRmtWV3jmG0mY,Mémorial des martyrs de la Déportation,ChIJD-hewrVx5kcRs8mVqOTz3B0,Les insouciants saint-Germain,0.7634
ChIJRQaWcBdw5kcRGyBbSZDLhk8,Le Café du Commerce,ChIJ_ScCPD5w5kcRuCUV4DJ0024,L'Inattendu,0.7635
ChIJm-2bNYJz5kcRKV-CFQ3S4-4,L'ESPRIT - Café Vin Brioche,ChIJIy4wVKVx5kcRvKK5yr9HGUs,Enceinte Charles V,0.7636
ChIJlzLFdb1t5kcR7FI0fpSCCMo,Caféinoman by Cafés Pfaff,ChIJLT2FpZ9t5kcREV0W8cAHK3M,Voltaire,0.7638
ChIJdym9XBdw5kcR_WR5yT-VY6I,Café Lulu,ChIJ_ScCPD5w5kcRuCUV4DJ0024,L'Inattendu,0.7638
ChIJgQgCvNNx5kcRbIJChGbt1Io,BU Cochin - Université Paris Cité,ChIJk3Htyrlx5kcR13sU4fYRZus,Square de l'Abbé-Migne,0.7642
ChIJF353TiJt5kcReOPv4cIzgdQ,Fraternity Hotel,ChIJs54-BvJt5kcRUevnYen6SGI,Stand'art café,0.7643
ChIJoekaPTFx5kcRz-a2M-No9y8,PÂTES THAÏ Place d’italie,ChIJcTLqFIxx5kcR1WAMUhg4ISs,Crêperie Paris Breizh Italie,0.7644
ChIJxbJB2L1v5kcR_UZ0psvxv-U,Restaurant La Table du Caviste bio Paris 17,ChIJnYnq0cdv5kcRQUbnSmsV3Lg,Cena Paris,0.7645
ChIJMXGZDo9x5kcRqDD2nyjAqBI,Logis Hôtels,ChIJwTr3nn5x5kcRgVAfdfl7ha8,Fuwa Fuwa,0.7645
ChIJNRiPGkxv5kcRmHcwt2e8L34,LA SCENE BARBES - Comedy Club Paris,ChIJ8-ag5Gdu5kcRV4A5KM8RcP0,Le Troquet bar,0.7645
ChIJaWkZDDZx5kcRQCS_EM02cao,La statue de Bernard Palissy,ChIJIyEnQt9x5kcRiIIAaemM1mo,Café Dauphine,0.7647
ChIJ1_6EiiNu5kcRRapypySl-9I,Café Blanc,ChIJI5p2_CJu5kcRgjL-oQSVlnE,Loup,0.7649
ChIJfzRAId1x5kcRBRJtir6fOIw,Columbus Café & Co,ChIJ5y3BDOhx5kcRQPQSzvu3Tp0,Hôtel Les Dames du Panthéon,0.765
ChIJu-KtU_Nv5kcRY0DtLq6QyfU,La Terrasse Maillot,ChIJKZWJs_Vv5kcRNgG72GpZzEY,Hôtel Résidence Foch,0.765
ChIJQfBGrQdu5kcRpNipHy-kK_k,Café de la Poste,ChIJLzX5nARu5kcRoMU7gkIfheI,La Terrasse des Archives,0.765
ChIJTQ7TuVpu5kcRSvp5FZSHjzc,Le Coq & Fils - the Poultry House,ChIJL3lpuE9u5kcRq6Oe5yFeeBY,Hôtel Le Relais Montmartre,0.7651
